Retailer,Region,Product,Units_Sold,Price_per_Unit,Customer_Gender,Customer_Income,Customer_Age_Group,Total_Sales,Operating_Profit,Operating_Margin,High_Profit
0,0,1,359,76,0,1,2,27284,3679.1542213345315,0.1348465848605238,0
1,1,0,399,131,0,1,3,52269,5985.63534809232,0.11451597214586695,0
0,3,0,449,24,1,1,2,10776,783.3287395739989,0.07269197657516693,0
1,1,1,131,173,1,2,1,22663,7182.548228681649,0.31692839556464936,1
0,2,2,117,177,1,1,2,20709,4133.613158656475,0.199604672299796,0
0,0,2,13,32,1,1,1,416,112.03932029019204,0.26932528915911547,1
0,0,0,102,102,0,0,1,10404,3169.6584003098924,0.3046576701566602,1
0,2,1,416,48,1,1,0,19968,5746.008310543363,0.28776083285974374,1
0,1,0,15,22,1,0,0,330,70.8428330548583,0.2146752516813888,1
1,3,1,297,109,0,0,1,32373,6013.753677214023,0.18576448513310545,0
1,3,2,115,123,0,2,3,14145,2568.5335226535162,0.18158596837423233,0
0,2,1,155,142,0,1,0,22010,6031.11590715069,0.27401707892551974,1
0,3,2,280,95,1,1,1,26600,5936.535444508842,0.22317802422965574,1
1,1,1,433,149,1,0,2,64517,22400.062835216162,0.34719628679597875,1
0,1,0,387,127,1,2,2,49149,17504.204739685752,0.3561456945143493,1
0,2,2,105,175,1,2,3,18375,2015.666431054422,0.10969613230228147,0
1,1,0,466,101,1,1,2,47066,4597.490565277893,0.09768177804100399,0
0,0,0,238,96,0,0,2,22848,6183.590125324682,0.27064032411259986,1
0,2,2,211,21,0,1,1,4431,688.705951382386,0.1554290118217978,0
1,1,2,221,146,1,1,2,32266,1823.020984086138,0.056499751567784605,0
1,2,0,15,154,1,1,2,2310,833.9675981799493,0.3610249342770343,1
1,3,0,121,45,1,1,2,5445,704.6661371748876,0.1294152685353329,0
0,1,0,385,107,1,0,2,41195,15458.350756168918,0.3752482280900332,1
1,0,0,388,35,1,2,1,13580,4088.96594502434,0.3011020578073888,1
1,1,2,456,170,0,1,2,77520,24568.314488278393,0.3169287214690195,1
1,2,2,332,187,0,1,3,62084,7481.8374266879,0.12051152352760615,0
1,2,0,115,92,0,1,0,10580,1396.2219580590586,0.13196804896588454,0
1,1,1,148,51,1,1,3,7548,1754.485152052417,0.23244371383842305,1
1,0,1,308,34,1,2,0,10472,1154.380379932275,0.11023494842745178,0
0,0,2,410,160,0,2,3,65600,10292.711664002421,0.1569010924390613,0
0,0,0,105,24,0,2,0,2520,409.5299055499636,0.1625118672817316,0
1,2,0,397,93,1,2,0,36921,3908.843867968856,0.10587047663846744,0
1,1,2,456,71,0,1,0,32376,3943.8497949006037,0.12181399168830627,0
1,3,1,461,96,0,0,0,44256,14427.152611971092,0.3259931447028898,1
0,2,1,346,188,1,2,1,65048,7058.914581306751,0.10851854909154394,0
0,0,1,306,129,0,2,3,39474,2366.864479976449,0.059960087145372876,0
0,1,2,476,197,0,1,0,93772,25344.155088070285,0.27027422992012845,1
0,0,1,398,162,0,1,3,64476,25248.420662081666,0.39159409178735755,1
0,3,2,425,125,1,1,2,53125,8814.756865648664,0.1659248351180925,0
0,0,2,223,146,0,1,0,32558,2980.017334632254,0.09152949611868831,0
0,0,0,463,26,0,0,3,12038,3005.112917971018,0.2496355638786358,1
0,3,1,300,59,0,0,1,17700,6499.864337737529,0.3672239738834762,1
0,1,2,31,175,1,2,3,5425,1759.9873044493243,0.3244216229399676,1
1,2,1,202,179,1,0,0,36158,9686.025069523446,0.26788055394445065,1
1,1,1,477,118,0,2,2,56286,9020.94448881937,0.1602697738126598,0
1,3,0,159,162,1,2,3,25758,6173.112326137106,0.239658060646677,1
1,0,1,377,104,0,0,2,39208,3212.5347082500357,0.08193569445648938,0
0,1,0,256,84,1,2,1,21504,6185.214841306035,0.28763089849823453,1
0,2,2,276,151,1,1,3,41676,12660.485589252474,0.3037836066141778,1
1,3,1,470,30,0,2,3,14100,5467.43105906045,0.38776106801847166,1
0,1,2,260,127,0,1,1,33020,4660.4122750167935,0.1411390755607751,0
1,2,1,499,45,0,0,1,22455,1267.803611363876,0.05645974666505794,0
0,3,2,12,184,1,0,1,2208,532.046221309302,0.24096296254950272,1
1,2,1,402,170,0,2,0,68340,20322.72207466741,0.2973766765388851,1
0,3,1,325,104,1,1,0,33800,11040.520439695749,0.3266426165590458,1
0,0,1,85,187,1,2,3,15895,1872.5681191502779,0.11780862655868372,0
1,1,1,96,170,0,0,3,16320,2311.132387939479,0.1416135041629583,0
0,2,1,279,142,1,2,3,39618,9088.639547033912,0.22940682384355374,1
1,3,1,234,163,0,2,2,38142,6320.521632856534,0.16571028348950065,0
1,2,1,27,87,1,1,1,2349,824.9195186978679,0.35117902030560577,1
1,2,1,122,123,0,0,3,15006,3238.535703451133,0.21581605380855212,1
1,1,1,260,99,1,2,1,25740,8490.404004714946,0.3298525254357011,1
0,0,2,242,178,1,1,0,43076,10907.571880888256,0.25321691616882386,1
0,2,0,338,72,0,2,1,24336,7801.672590237914,0.3205815495659892,1
0,3,1,288,125,1,1,2,36000,5991.679630282081,0.16643554528561336,0
1,3,0,211,172,0,1,2,36292,12375.420215083199,0.34099581767560894,1
0,0,1,92,63,1,2,1,5796,846.7973993268024,0.14610031044285757,0
1,3,1,134,159,1,0,2,21306,5137.61342116134,0.24113458280115177,1
0,0,2,184,109,1,0,2,20056,2505.0443316353276,0.12490248961085598,0
0,3,2,78,120,0,1,0,9360,2025.8248848474095,0.2164342825691677,1
0,1,0,56,116,0,0,3,6496,1048.2031563389876,0.16136132332804612,0
1,2,2,381,28,0,1,2,10668,1529.2172693132309,0.143346200723025,0
0,1,2,265,31,0,0,3,8215,3191.0736730851154,0.3884447563098132,1
0,2,0,224,88,0,2,1,19712,2089.983268574052,0.10602593692035572,0
1,2,2,39,47,1,0,1,1833,596.7588910207919,0.32556404311008835,1
0,2,1,290,75,1,1,2,21750,8579.455754065973,0.39445773581912524,1
1,1,0,421,118,0,1,1,49678,2829.9330682338555,0.05696551930902725,0
0,2,0,491,129,1,0,0,63339,18663.44408230429,0.29465959491473326,1
1,1,1,246,96,1,2,2,23616,3271.2678200060473,0.1385191319447005,0
1,0,2,257,122,1,1,2,31354,2012.00933539638,0.06417073851490655,0
0,3,0,377,125,1,1,2,47125,9001.409992915931,0.19101135263482083,0
1,3,0,34,128,0,1,1,4352,1642.1237684522769,0.37732623355980627,1
1,2,1,83,131,1,1,1,10873,588.4226548683281,0.0541177830284492,0
1,1,1,215,77,0,1,2,16555,4234.106670464138,0.2557599921754236,1
1,3,2,499,97,0,2,3,48403,10914.33281370732,0.22548876750836355,1
1,1,0,323,94,1,0,1,30362,10799.29149952181,0.35568445752986666,1
1,1,2,103,61,0,2,1,6283,498.87397031658185,0.07940060008221898,0
0,2,2,384,185,1,2,2,71040,20497.463207101675,0.2885341104603276,1
1,3,1,136,87,1,1,3,11832,3408.0702831518884,0.2880383944516471,1
1,2,0,434,52,1,2,2,22568,6413.329237191803,0.28417800590179915,1
0,2,0,34,90,0,1,1,3060,1162.2402440754247,0.379817073227263,1
0,3,0,343,75,0,2,2,25725,8697.1243392957,0.33808063515240816,1
0,3,1,364,124,0,1,2,45136,2919.8683401044104,0.0646904541852271,0
0,0,1,125,120,1,1,2,15000,3223.1849661986944,0.21487899774657962,1
0,0,1,57,70,1,2,3,3990,755.2414429851622,0.1892835696704667,0
0,1,1,235,93,1,2,2,21855,3465.1436309288183,0.15855152738178074,0
0,3,1,275,190,0,0,1,52250,10866.320361255555,0.20796785380393407,1
1,0,0,108,140,1,0,2,15120,2789.1556266282732,0.18446796472409213,0
1,1,2,468,162,1,0,3,75816,15263.039433620312,0.20131686495753287,1
0,1,0,20,185,0,2,0,3700,1453.144115963192,0.3927416529630249,1
1,1,2,94,162,0,2,3,15228,1233.7960288203155,0.08102154116235327,0
1,0,1,414,24,0,1,2,9936,3703.9500729511674,0.3727808044435555,1
1,3,2,223,102,1,0,0,22746,4960.512499614191,0.21808284971485936,1
0,2,0,182,70,1,1,2,12740,3418.2666726824546,0.26830978592483945,1
0,1,0,400,29,1,1,3,11600,3950.5428444678373,0.34056403831619286,1
1,0,2,218,159,0,1,0,34662,6106.129330730024,0.17616206020223946,0
0,0,1,457,23,0,1,0,10511,2109.007636569417,0.20064766783078844,1
1,2,1,391,114,0,0,2,44574,8617.55685898019,0.19333146809754992,0
1,2,0,73,165,0,1,2,12045,2182.0223082551297,0.18115585788751595,0
1,0,2,267,99,1,2,3,26433,9884.230795682332,0.37393526257641324,1
1,3,1,341,55,1,2,2,18755,6379.053038263731,0.3401254619175543,1
0,2,1,130,44,1,2,0,5720,504.21797970567815,0.08814999645204163,0
0,0,0,307,117,1,0,1,35919,3155.2389441686846,0.08784317336698362,0
0,2,1,475,183,1,1,1,86925,17363.645152508692,0.19975433019854694,0
1,3,2,63,120,1,0,3,7560,639.0474188350128,0.08453008185648317,0
0,1,0,340,28,1,1,2,9520,2538.818193443371,0.2666825833448919,1
1,2,0,281,80,1,0,3,22480,2254.5655659353224,0.10029206254160687,0
0,3,2,250,72,0,0,1,18000,4190.951562990847,0.23283064238838042,1
1,0,0,252,165,0,1,1,41580,2184.071888745105,0.052526981451301226,0
1,2,1,27,190,1,0,2,5130,824.9487435749072,0.16080872194442636,0
1,2,1,492,182,0,1,0,89544,25700.62815619049,0.2870167532854294,1
0,0,2,196,82,1,2,2,16072,3526.4158465696933,0.21941362907974696,1
0,1,1,355,140,1,2,1,49700,19501.9977089524,0.39239432009964587,1
0,0,2,153,124,0,2,0,18972,6752.824026638854,0.3559363286231738,1
0,2,2,271,23,1,0,3,6233,1094.9808580215868,0.17567477266510295,0
1,0,1,450,112,1,2,1,50400,3322.3825915709244,0.06592028951529612,0
0,3,2,373,188,1,1,3,70124,24260.744534242956,0.34596920504025663,1
0,0,1,440,192,1,2,0,84480,31167.376087384207,0.36893200861013503,1
1,2,0,248,197,1,2,3,48856,16475.200176508162,0.3372195876966629,1
1,0,0,313,47,1,0,1,14711,1394.3450533047314,0.0947824793219177,0
1,1,2,307,189,1,1,2,58023,23166.86044540146,0.3992702970443007,1
0,0,1,85,99,0,0,3,8415,1182.345178528307,0.14050447754347084,0
1,1,1,197,95,0,0,1,18715,5679.473230123027,0.30347171948292956,1
1,3,0,342,135,1,1,1,46170,16981.889584147095,0.3678122067175026,1
1,1,0,397,88,0,0,0,34936,4628.687759190183,0.1324904900157483,0
0,0,1,496,117,1,1,1,58032,21349.421155756827,0.36789049413697317,1
1,2,2,255,20,1,2,2,5100,807.4246188628375,0.15831855271820344,0
0,1,0,139,186,1,1,2,25854,10128.165608031088,0.3917446278344197,1
0,3,2,483,115,1,1,3,55545,8245.155741211713,0.14844100713316613,0
1,1,2,324,36,0,1,3,11664,4475.5064109913865,0.38370253866524234,1
1,1,0,420,131,0,0,3,55020,3782.1093422402414,0.06874062781243623,0
0,1,2,292,110,0,1,3,32120,9579.635955192038,0.29824520408443456,1
1,3,2,88,107,0,1,2,9416,2224.4254526732298,0.23623889684295132,1
1,0,1,81,182,1,1,0,14742,3202.8023548301535,0.21725697699295574,1
0,1,2,272,193,0,2,3,52496,6731.195132411101,0.128223009989544,0
0,1,1,200,189,1,1,0,37800,11225.03229874299,0.29695852642177223,1
1,2,0,376,186,1,0,1,69936,8167.3584078261265,0.11678332200620749,0
0,3,0,384,109,0,1,1,41856,10191.711174458462,0.24349462859466892,1
1,1,1,439,68,1,1,3,29852,4138.5582021171485,0.13863587706408778,0
1,3,0,72,57,0,2,1,4104,1577.85454991794,0.38446748292347466,1
1,1,2,497,170,0,1,0,84490,5071.167348511008,0.06002091784247849,0
0,0,2,389,169,0,0,0,65741,7882.667901977481,0.1199048980389328,0
1,0,2,21,151,0,1,1,3171,427.47842649910893,0.13480871223560673,0
1,1,0,150,196,0,0,3,29400,5730.757927150832,0.19492373901873578,0
1,0,2,263,78,1,2,0,20514,2696.679863602798,0.13145558465451876,0
0,1,0,52,87,0,1,0,4524,1004.2021495315947,0.22197218159407486,1
0,0,2,26,149,0,2,2,3874,1376.676002986253,0.35536293314048867,1
0,2,1,72,68,1,1,3,4896,1464.9918789267551,0.2992221974932098,1
0,2,0,262,145,0,0,2,37990,9610.964474185104,0.2529866931872889,1
0,2,0,474,178,0,2,1,84372,6846.881646464128,0.08115111229393789,0
1,3,2,385,130,1,1,1,50050,14659.506758709138,0.2928972379362465,1
0,3,0,301,187,1,0,2,56287,6092.786287353456,0.10824499950882896,0
0,2,0,478,67,0,2,3,32026,10415.77066598327,0.3252285850865943,1
0,3,1,17,70,1,1,0,1190,163.64863991947882,0.13751986547855363,0
1,0,1,334,62,0,2,1,20708,4058.085773124226,0.19596705491231534,0
0,1,2,99,117,1,1,3,11583,1999.9737237069958,0.1726645708112748,0
0,1,1,217,196,0,0,3,42532,14911.075696632855,0.35058487013619993,1
1,1,2,301,143,0,0,1,43043,4058.5485977404296,0.09429056054969286,0
0,2,2,293,99,0,2,1,29007,7193.031386167448,0.24797570883467604,1
1,3,2,127,130,1,2,3,16510,1646.4030101667352,0.09972156330507179,0
1,0,0,358,162,0,1,0,57996,17206.168759312804,0.29667854264626536,1
1,0,1,184,46,1,0,2,8464,3104.4034457783714,0.36677734472806844,1
1,2,2,85,177,0,1,1,15045,3040.7852533514897,0.2021126788535387,1
1,0,1,110,183,0,0,2,20130,4445.354019696888,0.22083229109274158,1
0,0,2,423,132,0,2,3,55836,20916.053524248033,0.3745979927689668,1
1,0,1,160,105,0,1,2,16800,3903.4293652582205,0.23234698602727502,1
1,0,1,409,133,0,1,0,54397,12003.21228210369,0.22065945331734635,1
0,3,2,279,143,1,0,3,39897,10070.60867370777,0.25241518594650647,1
1,0,0,467,68,1,0,0,31756,9248.312827779666,0.2912304077270332,1
0,1,1,80,95,1,0,3,7600,664.3097777315036,0.08740918128046099,0
0,2,0,189,74,0,2,0,13986,4718.718144347496,0.33738868470953065,1
0,3,0,133,75,0,1,3,9975,2019.2069270961915,0.20242675960864076,1
1,0,2,390,114,1,0,0,44460,3348.815162514773,0.07532197846411995,0
1,3,2,302,63,0,2,3,19026,6186.569012457821,0.3251639342193746,1
1,0,2,294,178,0,0,0,52332,9520.891071400098,0.18193249009019524,0
0,1,1,204,106,0,1,3,21624,1840.8213498774062,0.08512862328326888,0
1,2,2,408,103,1,0,0,42024,11423.075625217947,0.2718226638401377,1
1,0,2,237,170,1,1,1,40290,14425.672280444498,0.3580459737017746,1
1,0,1,440,175,1,2,2,77000,27774.95707870693,0.36071372829489523,1
0,0,1,439,35,1,2,3,15365,5918.324751653956,0.38518221618314064,1
0,0,2,445,184,1,0,0,81880,28960.703065993748,0.3536969109183408,1
1,2,2,284,168,0,1,1,47712,2421.35164033396,0.05074932177091633,0
1,2,2,470,164,0,1,3,77080,14112.146187500444,0.1830844082446866,0
1,1,2,115,56,0,1,3,6440,2166.994975107004,0.3364899029669261,1
1,2,0,30,96,0,0,3,2880,513.183030046462,0.178188552099466,0
0,0,0,73,166,1,1,2,12118,3157.247680108248,0.2605419772328972,1
0,1,2,174,177,1,1,0,30798,8075.572270834294,0.2622109315810862,1
0,1,0,36,64,0,1,0,2304,409.55640517690694,0.17775885641358807,0
0,1,1,320,165,1,1,3,52800,19354.678176158195,0.3665658745484507,1
1,0,0,294,81,0,0,3,23814,5385.057935958753,0.22612992088514122,1
1,3,0,157,183,0,0,3,28731,6110.350257276617,0.2126744720781253,1
1,0,2,290,119,0,1,1,34510,13773.969776977212,0.3991298109816636,1
0,2,0,335,71,0,1,3,23785,5297.517155813515,0.2227251274254158,1
1,2,0,328,38,1,2,2,12464,1401.4445342132422,0.11243938817500339,0
0,0,0,173,128,0,2,0,22144,5083.693254960791,0.22957429800220336,1
0,0,0,395,63,1,1,2,24885,8334.132262194711,0.33490585743197554,1
1,1,1,415,26,0,1,3,10790,3473.3130245313605,0.32190111441439856,1
1,0,2,233,191,0,2,1,44503,14508.139002417802,0.3260036177879649,1
1,1,2,281,136,0,2,3,38216,11381.04292524247,0.29780832439926913,1
0,2,1,155,87,0,1,3,13485,1874.094598737502,0.1389762401733409,0
1,1,0,462,53,1,0,3,24486,8612.446824059369,0.3517294300440811,1
0,0,1,447,88,0,0,3,39336,14267.37225391427,0.36270521288169283,1
1,2,0,365,74,1,1,3,27010,3185.9225174834537,0.11795344381649217,0
0,3,1,39,29,0,1,0,1131,108.19086372886929,0.09565947279298788,0
0,1,2,54,61,0,2,2,3294,1289.4749682863874,0.39146173900618925,1
1,2,2,284,60,0,2,1,17040,6030.684119210794,0.3539133872776288,1
0,1,2,480,141,1,0,3,67680,24542.97785510922,0.3626326515234814,1
0,2,0,43,157,0,1,1,6751,2431.9244404097526,0.36023173461853836,1
1,2,0,150,29,0,2,0,4350,1042.2181895913516,0.23959038841180497,1
0,1,1,436,121,0,0,2,52756,14573.349506839326,0.2762406078330299,1
1,3,1,327,147,0,0,3,48069,11578.716428724209,0.2408769982467746,1
0,2,2,383,198,0,0,0,75834,5150.813799574795,0.06792222221661517,0
1,2,0,230,168,1,2,0,38640,12014.183726310897,0.31092607987347043,1
1,2,1,365,155,1,2,2,56575,12834.955925092101,0.22686621166755813,1
0,3,0,31,111,0,1,3,3441,952.1184242236133,0.27669817617658043,1
0,3,0,189,132,0,1,2,24948,5636.35024908538,0.22592393174143738,1
0,0,2,445,97,1,0,2,43165,9588.412504817084,0.2221339628128596,1
0,1,2,376,104,0,0,1,39104,4306.374467956508,0.11012618831721839,0
0,3,0,429,49,1,2,1,21021,3101.644352093733,0.14754980029940215,0
1,1,0,338,68,0,2,2,22984,2427.0745950739583,0.10559844218038454,0
0,0,0,240,28,0,1,1,6720,796.2071273108054,0.11848320346886985,0
1,1,0,412,164,1,1,0,67568,26388.147474083707,0.39054208314710676,1
1,3,2,47,88,0,1,2,4136,428.4470240998345,0.10358970602026946,0
0,1,1,79,77,1,2,3,6083,877.4401968670024,0.1442446485068227,0
1,3,2,125,81,1,0,3,10125,2599.1520996111108,0.2567063802085048,1
1,1,1,248,71,1,1,0,17608,4640.808529631177,0.2635625016828247,1
1,3,0,344,59,0,1,3,20296,2108.570628048264,0.10389094541034018,0
1,3,1,450,185,1,2,3,83250,27289.441493816626,0.32780109902482435,1
0,1,2,157,190,1,1,2,29830,9689.410542443851,0.3248210037694888,1
1,0,2,18,82,0,0,0,1476,196.39832599173013,0.1330611964713619,0
0,2,0,297,166,0,2,2,49302,7446.239119076944,0.15103320593641117,0
0,0,2,397,69,0,1,0,27393,10362.6555594862,0.37829575291082396,1
1,1,0,59,180,0,1,2,10620,3600.02076470572,0.33898500609281734,1
0,0,2,347,160,0,2,2,55520,16335.591946470966,0.2942289615718834,1
0,3,2,14,97,0,2,1,1358,106.98545018398845,0.0787816275287102,0
0,2,0,413,116,1,1,3,47908,9408.768455758209,0.1963924283159015,0
1,1,1,352,62,0,0,0,21824,5363.3714196716355,0.24575565522688947,1
0,1,2,135,196,1,2,3,26460,3058.6159380177583,0.11559395079432193,0
0,1,1,84,55,0,0,1,4620,955.7823832689992,0.2068793037378786,1
0,2,2,174,141,1,1,0,24534,6387.649107407633,0.2603590571210415,1
1,3,2,287,127,1,0,1,36449,5998.843414734165,0.16458183804038973,0
0,1,2,451,29,0,1,3,13079,4228.842050468698,0.32333068663267056,1
1,0,2,333,114,0,1,2,37962,13064.901456360318,0.34415735357358196,1
1,1,1,486,25,1,1,1,12150,1983.649268768386,0.16326331430192478,0
1,1,1,309,76,0,1,1,23484,8067.4586156353025,0.34353000407236,1
1,1,2,299,148,0,0,2,44252,3816.8145711167176,0.08625179813605527,0
1,1,2,86,90,1,1,3,7740,2656.4081281687763,0.34320518451792975,1
1,3,1,307,40,1,1,1,12280,1270.5213553074161,0.10346265108366581,0
0,0,0,146,111,1,0,3,16206,1280.6711017504172,0.07902450337840412,0
1,3,0,115,146,0,2,2,16790,4610.893164197602,0.27462139155435394,1
0,0,1,104,99,0,0,0,10296,2215.473491235779,0.21517807801435304,1
0,1,2,144,75,0,0,1,10800,3971.826469560508,0.3677617101444915,1
1,2,2,77,135,0,0,3,10395,1841.1230926775324,0.17711621863179725,0
0,3,0,156,167,1,1,2,26052,3920.9117684769863,0.15050329220317005,0
0,2,0,499,44,0,1,2,21956,4945.7474597557075,0.22525721715046945,1
0,3,1,487,175,1,1,1,85225,17861.55478874696,0.20958116501903148,1
0,1,0,168,24,0,2,0,4032,687.6568588216962,0.17054981617601592,0
1,3,1,393,139,0,1,1,54627,15995.302073397761,0.29280945454441504,1
0,1,0,172,40,1,2,3,6880,2173.0248960646913,0.31584664186986794,1
1,3,0,450,37,0,1,2,16650,5803.264079523122,0.34854438916054786,1
0,1,0,350,194,0,0,0,67900,26514.937210941298,0.39049981164862,1
0,1,2,198,76,1,1,3,15048,2156.8248327234746,0.14332966724637658,0
1,0,2,424,112,0,2,1,47488,14276.446553769154,0.30063271887148657,1
0,1,2,348,38,1,2,2,13224,2485.9848171685076,0.18799038242351085,0
0,0,0,104,147,1,1,1,15288,4387.330215515989,0.2869786901828878,1
0,1,1,190,116,1,0,0,22040,4773.722759353886,0.21659359162222716,1
1,2,1,297,150,1,1,0,44550,17722.907104908976,0.3978205859687761,1
0,1,1,331,189,0,1,0,62559,19087.736049526735,0.3051157475267625,1
1,2,1,196,40,0,1,0,7840,3005.6361283917868,0.3833719551520136,1
0,2,2,381,59,0,0,0,22479,7693.198175975651,0.342239342318415,1
1,1,2,147,86,1,2,1,12642,4627.166104094568,0.3660153539071799,1
1,2,0,139,172,0,0,0,23908,8010.296958452958,0.3350467190251363,1
0,0,0,203,146,0,2,0,29638,6244.895407128442,0.210705695631569,1
0,3,1,325,74,0,2,2,24050,3321.929306047399,0.13812595867140953,0
1,1,2,481,199,0,2,0,95719,17192.28690588199,0.1796120614076828,0
1,2,1,282,191,1,0,2,53862,3074.587386858554,0.05708268142398266,0
0,1,0,361,128,1,1,2,46208,10784.83669877257,0.2333976086126335,1
1,0,0,153,117,0,1,2,17901,4059.4138889242054,0.22677023009464306,1
0,1,1,25,131,1,1,1,3275,765.8183453119472,0.23383766269067088,1
0,1,0,311,134,0,1,1,41674,16290.822044320028,0.3909109287402224,1
0,2,1,432,136,0,1,3,58752,21680.010963842553,0.3690089012091938,1
0,0,2,254,106,0,0,3,26924,2870.08419531594,0.10659947241553781,0
1,3,1,424,100,1,0,2,42400,7594.216619889396,0.17910888254456123,0
0,3,2,116,85,0,0,1,9860,1956.072775327717,0.19838466281214168,0
1,2,2,97,38,1,0,0,3686,649.4235173204108,0.17618652124807674,0
0,1,0,138,154,1,0,3,21252,7001.972676478626,0.3294735872613696,1
1,2,0,404,137,0,0,1,55348,12918.952933140921,0.23341318445365544,1
0,2,0,384,61,1,0,0,23424,5861.503139460171,0.2502349359400688,1
1,2,1,350,61,1,1,0,21350,7441.643819537275,0.348554745645774,1
1,1,1,13,78,0,2,1,1014,336.7239016471108,0.33207485369537554,1
0,0,0,336,39,1,0,3,13104,1261.5749282630225,0.0962740329871049,0
0,2,1,419,92,1,2,1,38548,11559.392785539578,0.29987010442927203,1
0,1,0,376,36,0,0,3,13536,2739.722204286284,0.2024026451157125,1
0,0,1,315,46,0,0,2,14490,2218.811911881471,0.15312711607187515,0
1,2,2,405,194,1,1,1,78570,5303.992565399674,0.06750658731576523,0
0,3,2,104,21,0,2,1,2184,481.6535639280628,0.22053734612090786,1
1,0,0,218,82,0,1,3,17876,3117.625136621103,0.174402838253586,0
1,2,1,234,81,1,1,3,18954,2616.2123539092754,0.1380295638867403,0
0,0,1,468,119,1,2,1,55692,16325.280287649817,0.29313510535893517,1
1,0,2,357,38,0,1,0,13566,4331.893567513139,0.3193198855604555,1
1,0,2,489,36,1,0,0,17604,2388.446142547898,0.1356763316602987,0
1,0,0,330,88,0,0,0,29040,1954.5837464088854,0.06730660283777154,0
1,0,2,56,186,0,0,2,10416,3615.012845180621,0.3470634451978323,1
0,0,0,485,136,1,0,2,65960,3527.9305854425465,0.05348590942150616,0
0,2,2,190,100,1,0,3,19000,7181.798084577789,0.3779893728725152,1
0,3,2,115,58,0,1,2,6670,1798.678595812627,0.26966695589394707,1
0,1,1,208,55,0,1,0,11440,1860.6739273460867,0.1626463223204621,0
1,0,2,395,187,0,0,1,73865,10065.381776809967,0.13626726835185768,0
1,1,2,115,192,0,0,2,22080,1173.5957734358647,0.053151982492566335,0
0,2,0,289,151,1,1,2,43639,5778.458008428184,0.132414995953807,0
0,0,2,269,172,0,2,0,46268,4543.74456910828,0.0982049055309994,0
0,3,0,117,177,1,1,2,20709,5472.522592734469,0.264258177253101,1
1,1,2,28,48,1,1,3,1344,145.54304487452416,0.10829095600783048,0
0,0,2,419,70,0,1,1,29330,6893.149597232166,0.23502044313781678,1
0,2,0,468,171,1,1,0,80028,20530.44296658416,0.2565407478205648,1
0,3,1,305,33,1,1,3,10065,1553.1763928515932,0.1543145944214201,0
1,1,0,315,88,0,2,0,27720,1726.200135379609,0.062272732156551554,0
1,1,0,180,165,1,0,3,29700,1872.2540889845686,0.06303885821496864,0
1,0,0,340,189,1,0,1,64260,3805.577848373401,0.059221566267871166,0
1,3,1,204,76,0,2,1,15504,4785.986093749755,0.3086936334977912,1
1,3,2,21,31,0,0,3,651,105.00851124193782,0.16130339668500435,0
1,3,0,204,36,0,0,3,7344,2414.0099980112827,0.3287050650886823,1
1,3,0,499,49,0,0,3,24451,4917.2547465235275,0.20110648834499725,1
1,2,1,292,107,0,2,3,31244,6515.915431815987,0.20854933529048736,1
0,3,0,378,118,0,2,3,44604,10237.01546081796,0.22950891087835082,1
0,1,2,191,42,0,0,3,8022,2403.0784200643798,0.2995610097312864,1
1,1,1,459,148,1,0,1,67932,9899.458838540282,0.14572600304039748,0
1,2,2,314,98,1,0,3,30772,2848.1200719459916,0.09255557233673442,0
0,1,2,153,51,0,1,2,7803,1908.770385274641,0.24462006731701155,1
1,1,1,395,28,1,1,1,11060,1818.7303795726439,0.16444216813495877,0
1,3,0,325,34,1,1,0,11050,2263.835155611135,0.20487195978381315,1
1,1,2,191,175,0,2,1,33425,9239.717804161051,0.2764313479180569,1
0,2,2,39,171,1,0,0,6669,1486.813598684897,0.22294400939944475,1
0,3,2,93,182,0,2,0,16926,4520.893740387104,0.26709758598529504,1
0,0,2,175,46,1,2,2,8050,1935.7835059551467,0.24047000073976976,1
0,3,1,293,128,0,2,3,37504,11586.063096582013,0.3089287301776347,1
0,2,1,290,95,1,0,3,27550,8184.493836284297,0.29707781619906704,1
1,3,2,105,167,1,1,1,17535,4155.2069135024485,0.23696646213301673,1
0,3,0,390,84,1,0,3,32760,9422.3020371774,0.28761605730089745,1
1,2,2,275,196,0,0,2,53900,19174.70189687284,0.3557458607954145,1
1,3,0,453,128,1,2,1,57984,11671.886422888208,0.201294950725859,1
0,2,2,307,148,1,2,1,45436,8835.806040694966,0.19446707546207778,0
0,2,0,305,29,0,2,1,8845,2808.163380753756,0.31748596729833306,1
1,0,2,234,66,0,1,3,15444,3921.1365107467946,0.2538938429646979,1
1,1,0,342,142,1,1,3,48564,3635.130646155427,0.074852373077906,0
1,1,2,370,78,1,1,3,28860,10454.223470495614,0.3622392054918785,1
0,3,2,383,115,1,0,1,44045,2676.7946083199013,0.06077408578317406,0
0,3,0,51,122,1,2,1,6222,1940.8827449179578,0.3119387246734101,1
0,0,1,312,143,0,0,0,44616,14079.82581481347,0.31557794994650956,1
0,0,0,430,105,1,1,0,45150,17319.037925167708,0.3835888798486757,1
0,0,1,255,165,1,2,3,42075,2900.9468317346764,0.06894704294081228,0
1,2,2,217,131,0,1,1,28427,7359.747493532254,0.25889990127457185,1
0,0,0,246,193,1,2,3,47478,9483.455114280929,0.19974419971946858,0
1,0,0,31,179,1,2,3,5549,919.5887932804595,0.1657215342008397,0
