Company,Sales,ProfitMargin,Age,Income,Gender,Location,Review
Costcutter,59592.31600759555,0.1393743095246615,20,24366.961916765747,Female,Dublin,Bad shopping experience
Musgrave,129076.94827243633,0.12329389086284619,70,53591.03380457402,Female,Birmingham,Long waiting time
Musgrave,117572.85390683415,0.16645467857058388,47,43758.31760558228,Female,London,Poor customer service
Musgrave,145859.45750677743,0.184948824260819,29,34287.026670299216,Female,Dublin,Very clean and organized store
Costcutter,48594.69424355979,0.1336638701341664,50,40498.75810316098,Male,Dublin,Bad shopping experience
Musgrave,141867.17281890445,0.1264293877260526,19,17555.72642045814,Male,Liverpool,Very clean and organized store
Costcutter,71071.75173228634,0.14853405967201927,34,41253.2628636046,Female,Manchester,Too expensive
Musgrave,144352.4042632345,0.24840538144172394,36,49789.295059698976,Male,Manchester,Very clean and organized store
Costcutter,47838.09516528045,0.14899128286833252,24,3844.492983614,Female,London,Bad shopping experience
Costcutter,47570.045390479834,0.11335301607430678,47,40282.232733937075,Female,Liverpool,Too expensive
Costcutter,48683.05156037964,0.07646056641229994,33,40545.08918803718,Female,Birmingham,Great prices and excellent service
Musgrave,95618.55464649768,0.18007041318411182,28,50621.67141009992,Female,Manchester,Limited product availability
Costcutter,37815.20595501634,0.13145330705697664,73,33827.103411434386,Male,Dublin,Excellent product selection
Musgrave,88462.87811979509,0.1776901141972137,32,48797.795950583604,Female,London,Too expensive
Musgrave,102860.3179701865,0.18624846281781285,41,33531.049361904414,Female,Birmingham,Very clean and organized store
Costcutter,75408.89614087762,0.132903152009083,32,41653.58197327918,Male,Birmingham,Very clean and organized store
Musgrave,140402.23649399285,0.17843256623305995,57,40829.42227024393,Male,Dublin,Great prices and excellent service
Musgrave,110711.04598804955,0.16837643583045758,73,28058.199847718246,Male,Manchester,Great prices and excellent service
Costcutter,48651.01612885216,0.10924688987048922,49,16437.08789427425,Male,Manchester,Bad shopping experience
Costcutter,54621.04131633718,0.13190473552170312,69,31295.202394221396,Male,Liverpool,Very clean and organized store
Costcutter,63737.95240038056,0.06258020246258728,23,57236.77925181854,Female,Manchester,Excellent product selection
Costcutter,31046.494007120764,0.16277170529331278,23,34216.36598188395,Male,Liverpool,Friendly staff and fast checkout
Musgrave,98688.50922573445,0.1536756880505399,56,38893.605440903746,Male,Manchester,Very satisfied with quality
Costcutter,75543.92127105762,0.09669059247165468,52,43319.89643781671,Female,Manchester,Poor customer service
Costcutter,40289.66075231859,0.13510606244882606,22,31075.834400681448,Female,Manchester,Very satisfied with quality
Musgrave,156571.04613716874,0.2029837950800515,43,36532.09866196728,Female,Birmingham,Poor customer service
Costcutter,27556.854466079825,0.10048353561929281,58,29677.601823312016,Female,London,Bad shopping experience
Costcutter,71534.01398074147,0.10742656089962187,69,66202.80198899066,Female,Birmingham,Great prices and excellent service
Musgrave,108390.08433325638,0.16712165562118217,20,41767.91638986477,Female,Dublin,Great prices and excellent service
Musgrave,70192.28880913493,0.10447370969372509,68,28878.249064474767,Female,London,Very satisfied with quality
Musgrave,123021.93509223047,0.18373018281455097,26,40126.55527232911,Female,Birmingham,Excellent product selection
Musgrave,73798.44714327647,0.22136483350914,66,50210.993420116356,Female,Manchester,Bad shopping experience
Costcutter,16762.584500497785,0.1382997373170861,74,39025.385937149425,Male,Liverpool,Great prices and excellent service
Musgrave,145600.58033055253,0.22936029233520316,50,47719.33063002231,Female,London,Very clean and organized store
Musgrave,136390.62007388292,0.20040507556422915,35,42394.17026031611,Male,Dublin,Great prices and excellent service
Costcutter,69148.91127730515,0.1261068023624889,21,22620.442716540412,Male,Birmingham,Limited product availability
Costcutter,56436.68786890274,0.12249107741954682,25,46398.85241501449,Male,Liverpool,Too expensive
Musgrave,110041.90664908107,0.2523586794503763,45,36586.08135532674,Female,Birmingham,Great prices and excellent service
Musgrave,144910.94118118144,0.09787831010858568,29,44496.34130728765,Female,Dublin,Great prices and excellent service
Musgrave,103087.44680461216,0.11982932612064312,55,40261.201831254046,Female,Manchester,Very satisfied with quality
Costcutter,72727.41506071971,0.06495846024807826,37,49813.53983112037,Female,Birmingham,Excellent product selection
Costcutter,74502.15322316355,0.1908283150113599,70,52175.12764374694,Female,London,Very satisfied with quality
Costcutter,59700.0877715934,0.13634849778539251,43,11651.847974438242,Male,Birmingham,Excellent product selection
Costcutter,20410.54025832577,0.13251336576240072,35,49438.49025265059,Female,Manchester,Very satisfied with quality
Costcutter,51928.64174290864,0.0822056001955547,53,62840.22981453614,Female,Liverpool,Very satisfied with quality
Costcutter,43010.775487056606,0.06732855159046763,54,31578.7524824773,Female,Manchester,Excellent product selection
Musgrave,93869.95555159812,0.21665775900029782,21,21595.942157388716,Male,Dublin,Excellent product selection
Costcutter,43216.89844804125,0.15402606165794272,58,26859.252638256872,Female,Liverpool,Long waiting time
Costcutter,58110.25399479316,0.12132710935619748,66,30243.006270482787,Female,Birmingham,Long waiting time
Costcutter,48488.120918936234,0.1440707090458252,45,38767.880264861946,Male,Liverpool,Very clean and organized store
Musgrave,192997.4847366127,0.18060802950636926,32,16703.934207047394,Male,London,Excellent product selection
Costcutter,46370.24739548901,0.1477980044277168,45,24548.146385775653,Female,Birmingham,Very satisfied with quality
Costcutter,36739.673697224185,0.1717974254624151,68,40987.307860062356,Male,Dublin,Excellent product selection
Musgrave,134538.6418065531,0.16036178012352972,74,31624.888412918794,Female,Liverpool,Very clean and organized store
Musgrave,128568.3067106034,0.18357587196459818,38,30704.760376379796,Male,Liverpool,Long waiting time
Costcutter,45157.38746971947,0.13070498480124057,55,27084.549332338225,Female,London,Very clean and organized store
Musgrave,106717.9763396227,0.13252724035969146,47,24612.526407892863,Male,Birmingham,Too expensive
Musgrave,162746.6199561201,0.19494948253867433,50,56152.12086173369,Female,Manchester,Limited product availability
Costcutter,64601.10450991407,0.14735074485792615,73,56565.52874373162,Female,Manchester,Excellent product selection
Costcutter,31246.764310119648,0.07004054462675309,30,28437.643014148154,Female,London,Friendly staff and fast checkout
Costcutter,22771.878650010407,0.151155970473031,22,58772.370275994996,Female,Birmingham,Great prices and excellent service
Costcutter,39255.702430870144,0.07457090873867894,45,42753.48605477695,Male,London,Very satisfied with quality
Costcutter,40183.290055787606,0.1171082900103001,28,34827.3211446444,Female,Liverpool,Great prices and excellent service
Musgrave,148156.51116070052,0.2142438431362231,68,30016.10867576886,Female,Dublin,Friendly staff and fast checkout
Musgrave,95864.09635109294,0.13711599775955735,71,19604.66912913481,Male,London,Limited product availability
Musgrave,100499.58144578263,0.21768326491806003,31,47840.0884435129,Female,Dublin,Friendly staff and fast checkout
Musgrave,127095.83786560185,0.24850756743084831,50,28884.158318081423,Male,Liverpool,Very clean and organized store
Musgrave,138838.57621583482,0.25827509497307166,63,29518.673672108966,Female,Manchester,Limited product availability
Costcutter,48615.60111503302,0.11465571502250319,24,34073.33547399245,Male,London,Great prices and excellent service
Musgrave,100915.95220736826,0.14741780073248523,36,24346.882915372058,Male,Birmingham,Excellent product selection
Costcutter,51718.52958444346,0.09599851633191099,73,7537.351392598324,Male,Liverpool,Very satisfied with quality
Costcutter,20595.784059275953,0.09611465660013528,20,32103.822634161792,Male,Birmingham,Great prices and excellent service
Musgrave,134362.3673974973,0.1891176513891737,70,42049.435542604355,Female,Dublin,Poor customer service
Costcutter,47368.60942364493,0.15268958686286754,27,38267.7425929855,Male,Manchester,Too expensive
Musgrave,122366.24088107205,0.2153471670213535,55,38211.7491471083,Female,Liverpool,Poor customer service
Musgrave,113740.82753771526,0.19380324205743293,29,-5801.3630334706395,Male,Manchester,Long waiting time
Costcutter,60891.473246121765,0.0948504236099114,19,21108.812022195987,Male,Dublin,Very satisfied with quality
Musgrave,121959.35936790526,0.18124473326034987,47,34707.53896659957,Male,Birmingham,Great prices and excellent service
Musgrave,95134.36191620858,0.15427082165555867,24,22478.016404319264,Male,Manchester,Poor customer service
Musgrave,73164.65149640117,0.1551451152317013,37,22379.27127491418,Male,Manchester,Great prices and excellent service
Costcutter,57698.48300431393,0.11646709495009551,39,51875.580420104445,Male,Birmingham,Excellent product selection
Costcutter,34131.520239655874,0.11197832145278652,55,66672.43613490138,Male,Liverpool,Bad shopping experience
Musgrave,101357.36256871429,0.28474063307069725,37,25170.182949881015,Male,Dublin,Limited product availability
Musgrave,78702.83556971562,0.1493198158085763,42,29511.734557526503,Female,Dublin,Friendly staff and fast checkout
Musgrave,74653.13449918795,0.22778212879808632,33,37012.610618565704,Male,Manchester,Too expensive
Musgrave,65727.2299465259,0.15101524924249043,39,21624.79269507395,Male,Liverpool,Limited product availability
Musgrave,121329.1597424758,0.18097332988991446,71,37448.93752692383,Female,Birmingham,Friendly staff and fast checkout
Costcutter,39492.95225736084,0.12236866131843183,34,30317.42737424467,Male,Birmingham,Very satisfied with quality
Costcutter,39832.358404415,0.11529093225153084,50,42253.5925625456,Male,Dublin,Great prices and excellent service
Costcutter,45420.19707399353,0.13679272795182362,35,36093.468673564705,Female,Manchester,Long waiting time
Musgrave,81593.10061810764,0.2424292682778793,32,28187.6166141922,Male,London,Very clean and organized store
Costcutter,29838.61774365694,0.12990001730754203,54,-5833.8283198950285,Male,Liverpool,Great prices and excellent service
Musgrave,148741.13627855334,0.2241056248627061,34,16292.063698060374,Female,Dublin,Bad shopping experience
Musgrave,130101.50149828261,0.2161260868347189,48,23650.99075593111,Male,Dublin,Limited product availability
Musgrave,104647.42678862327,0.21622348060941482,24,19764.55496923434,Female,Manchester,Very satisfied with quality
Musgrave,129443.01531745095,0.10043712665471828,38,53444.80042777457,Male,Manchester,Bad shopping experience
Costcutter,40013.42909039741,0.1498557678178536,45,21539.77143923295,Female,Dublin,Bad shopping experience
Costcutter,29293.511958210907,0.12286249089801947,61,38430.04664254686,Male,Liverpool,Great prices and excellent service
Musgrave,99502.97196380445,0.2348999504270663,24,21764.3661733786,Male,Birmingham,Long waiting time
Musgrave,99658.59442376145,0.08525420056897036,25,43768.84779300922,Male,Manchester,Too expensive
Costcutter,45647.73672956669,0.12788708188302692,75,58188.81459160788,Male,Liverpool,Long waiting time
Musgrave,116482.44925153303,0.198142898625957,72,32271.69233329863,Female,Liverpool,Great prices and excellent service
Musgrave,105205.44534029876,0.2438476525880678,61,60379.86083132277,Male,Liverpool,Limited product availability
Costcutter,43686.88914262479,0.1579785110103726,35,44980.86469793468,Male,Liverpool,Very satisfied with quality
Costcutter,57601.57166376367,0.1596877663452441,41,23866.81354667308,Female,Birmingham,Limited product availability
Costcutter,46276.84462947383,0.1564919455010607,45,21565.45921537419,Female,Dublin,Very clean and organized store
Costcutter,70722.83120182969,0.10560949223655293,46,45435.48831462552,Male,Dublin,Excellent product selection
Musgrave,123554.94468165486,0.19223136560587104,42,30726.19962680145,Male,Liverpool,Very clean and organized store
Musgrave,100137.21521462066,0.18053229518312486,27,40825.76787183245,Female,Birmingham,Limited product availability
Costcutter,36292.65513432868,0.1381148696654877,56,52764.83008065646,Male,Birmingham,Great prices and excellent service
Costcutter,50927.915715357725,0.12228806707082325,40,40807.111242475046,Female,Manchester,Very satisfied with quality
Musgrave,130319.27332555305,0.1331617428780738,24,38196.328764918515,Male,Manchester,Friendly staff and fast checkout
Musgrave,153139.4128468264,0.2159274472481144,55,44452.15419289164,Female,Liverpool,Very clean and organized store
Musgrave,160321.49644280536,0.1149100031120351,54,50748.15310680071,Female,Liverpool,Very satisfied with quality
Musgrave,148439.25130317488,0.15113512531980602,32,41600.18707758651,Female,London,Bad shopping experience
Musgrave,87708.82757375401,0.19806343488716552,75,33381.88360653813,Male,Birmingham,Poor customer service
Musgrave,133625.67529794096,0.2608107588515567,37,49931.36313572542,Male,Liverpool,Limited product availability
Musgrave,126938.36845285894,0.18850953043810578,73,25634.049918566096,Male,Birmingham,Excellent product selection
Costcutter,38166.97151558525,0.09512239858511976,35,49031.71821351116,Female,Dublin,Friendly staff and fast checkout
Musgrave,103444.76494115584,0.21546633167369467,56,17095.019335205536,Female,London,Poor customer service
Costcutter,57596.77299682146,0.1136765346803799,45,36628.0621655698,Female,Manchester,Excellent product selection
Costcutter,57787.45936819882,0.10616147718921003,63,36096.16235075777,Male,Manchester,Very satisfied with quality
Costcutter,71689.93268193697,0.10212730066416564,33,23464.35293329189,Female,Birmingham,Poor customer service
Costcutter,82013.11675141666,0.083192576488476,69,5790.0225320165255,Male,Birmingham,Limited product availability
Costcutter,38121.491875218846,0.08608850656504011,55,38003.719139786714,Male,Birmingham,Great prices and excellent service
Costcutter,76900.59635660205,0.14827345948699006,61,44108.03889338548,Male,Birmingham,Very satisfied with quality
Musgrave,132364.70173331758,0.20974964577417538,19,50626.77182332584,Female,Liverpool,Very clean and organized store
Musgrave,146578.6446611867,0.15206103668204832,47,41064.75588562814,Female,Dublin,Very satisfied with quality
Musgrave,130895.91413731182,0.19538784414621665,37,23896.076411377355,Male,Liverpool,Great prices and excellent service
Costcutter,37373.57562219531,0.15099765928045275,31,17676.442311777508,Male,Liverpool,Long waiting time
Musgrave,126032.72836914602,0.12078648295515759,58,59428.58194450469,Female,Manchester,Very satisfied with quality
Musgrave,128037.76229260305,0.11246720228401873,32,25483.5080031297,Female,Liverpool,Long waiting time
Musgrave,115480.51392331223,0.13703389719520906,39,16286.660076618964,Male,London,Very satisfied with quality
Costcutter,20621.241723779756,0.1006501276948463,36,23611.901285080814,Female,Manchester,Excellent product selection
Costcutter,49946.378417419764,0.08791826892634651,56,28983.21562535934,Male,Manchester,Excellent product selection
Musgrave,117976.89728282814,0.1447950525100161,32,25949.125607140842,Male,London,Friendly staff and fast checkout
Musgrave,145757.73534855977,0.156118558064258,34,29144.00466950418,Male,Birmingham,Very clean and organized store
Costcutter,51628.88842272379,0.07766217734538429,20,24462.770111080245,Female,Dublin,Bad shopping experience
Costcutter,63330.80441614258,0.13234813330677953,62,25872.889285957554,Female,Birmingham,Very satisfied with quality
Costcutter,43851.22726522521,0.10506549903594724,55,21071.007746707517,Female,Manchester,Very satisfied with quality
Musgrave,151044.1327526212,0.15661425474455243,44,46143.255157507905,Female,Dublin,Very clean and organized store
Costcutter,44624.121256299164,0.07779541736786515,69,43769.58189971363,Male,London,Long waiting time
Musgrave,109003.9162743267,0.2018289019959961,36,30438.668495382808,Female,Dublin,Great prices and excellent service
Musgrave,105914.68058017353,0.1720995301535663,73,28519.15546212181,Male,Manchester,Very clean and organized store
Musgrave,144767.7451065018,0.2069840223147821,30,21294.823108490116,Male,London,Very clean and organized store
Costcutter,57762.71173439915,0.12520346308340272,48,29857.111793513308,Male,London,Long waiting time
Musgrave,138175.28872019483,0.18780018145096786,56,56989.72279598034,Female,Manchester,Long waiting time
Musgrave,75756.69527147188,0.19261992865596067,57,30523.177916651814,Female,London,Poor customer service
Costcutter,53543.47104360582,0.1423501560344414,25,29649.06987274408,Female,Liverpool,Bad shopping experience
Costcutter,48913.04050566909,0.13748802040296348,18,55886.84091510211,Female,Birmingham,Long waiting time
Costcutter,39644.1496323076,0.10085912807831925,64,39658.058494461606,Male,Dublin,Bad shopping experience
Musgrave,139926.36815991785,0.18096185272229182,68,21729.320547455165,Female,Liverpool,Friendly staff and fast checkout
Costcutter,46349.973225178255,0.13346734516436753,46,34477.42162394992,Male,Birmingham,Bad shopping experience
Costcutter,47387.47604311881,0.17311336026967583,27,23594.69045382957,Female,Birmingham,Excellent product selection
Musgrave,69373.36424257582,0.15257705179905232,34,24967.689359012085,Male,London,Great prices and excellent service
Costcutter,30797.230686910407,0.16446160518474567,64,15722.720350474814,Male,Liverpool,Very satisfied with quality
Musgrave,141930.77989335824,0.15529770926403313,59,45394.689098449024,Female,Dublin,Very satisfied with quality
Costcutter,58107.37420116646,0.13631827595511659,43,39871.253633351764,Female,Manchester,Excellent product selection
Costcutter,58749.459092094454,0.1179816860850064,22,53926.8847135182,Male,London,Long waiting time
Musgrave,141036.00782259193,0.16637202038820315,63,37733.0499484322,Female,Liverpool,Great prices and excellent service
Musgrave,144927.8638470439,0.16773351305718437,58,28056.933699517125,Female,Birmingham,Friendly staff and fast checkout
Costcutter,57751.80804574185,0.08303122184770223,36,40881.1978636775,Male,Birmingham,Very clean and organized store
Costcutter,41809.15870075154,0.1335427741948444,26,38301.92031366872,Male,Liverpool,Limited product availability
Musgrave,136989.52822271545,0.1544048211189883,71,38851.78773097877,Female,Dublin,Great prices and excellent service
Costcutter,35544.02804758438,0.11315888763581483,74,37043.23835908022,Male,London,Excellent product selection
Costcutter,55498.83832027917,0.12565144201581266,31,30188.11239390809,Male,Birmingham,Excellent product selection
Musgrave,152557.1276853519,0.21878593879615776,36,36799.08224824862,Male,Birmingham,Great prices and excellent service
Costcutter,46563.4773891052,0.08158839491443572,71,47215.75854973255,Male,Dublin,Friendly staff and fast checkout
Costcutter,60871.94757499263,0.10137370585866966,44,29913.7177348577,Female,Manchester,Long waiting time
Costcutter,35042.772347507555,0.08881535009764734,73,28370.86133471306,Male,Birmingham,Friendly staff and fast checkout
Costcutter,53001.267706024235,0.18584929531170719,74,43800.968253254345,Male,London,Friendly staff and fast checkout
Costcutter,32160.260623751663,0.1416522022086558,65,36730.523152604685,Female,Liverpool,Too expensive
Musgrave,99233.06709580263,0.18453917620934018,72,27168.995764419706,Female,Manchester,Limited product availability
Musgrave,121798.16549680574,0.12517246646507676,49,42140.47550007021,Female,Liverpool,Long waiting time
Costcutter,66978.60209865957,0.1280025662467941,45,2428.88352724818,Male,Liverpool,Very satisfied with quality
Costcutter,40593.48407521511,0.08358443261955006,55,17473.368131248426,Male,Birmingham,Very clean and organized store
Costcutter,86021.40696703558,0.19143324778775353,42,44700.14350578223,Female,Liverpool,Excellent product selection
Musgrave,125230.41429729189,0.21908684541663329,48,34971.10602684135,Male,Liverpool,Bad shopping experience
Musgrave,110640.0008951413,0.16772010404603982,23,24077.869475055475,Female,Manchester,Very satisfied with quality
Costcutter,67162.14136953074,0.13424087124932113,21,53960.76158435722,Female,Dublin,Very satisfied with quality
Costcutter,63622.03102282371,0.10974567956547623,55,36248.35413183003,Male,Liverpool,Great prices and excellent service
Costcutter,60125.92653609697,0.12988613582237205,30,25634.57421634502,Male,London,Excellent product selection
Musgrave,101920.3903415363,0.1717317723246489,69,35715.58126923874,Female,Birmingham,Great prices and excellent service
Musgrave,117376.97327121084,0.15216369210454014,43,20099.752697381875,Male,London,Very clean and organized store
Musgrave,108198.09800916632,0.16598131743885347,68,48480.41705964049,Female,Manchester,Very clean and organized store
Musgrave,131807.4628370183,0.22590218412330337,35,54170.062149993486,Female,Birmingham,Long waiting time
Musgrave,115271.29677326824,0.2057848301687513,51,37147.96003500104,Male,London,Very clean and organized store
Musgrave,105971.83694911239,0.19255242064978242,63,31267.984384811927,Female,London,Too expensive
Musgrave,60566.80279403159,0.14759125088048908,53,46796.51207873031,Male,Liverpool,Limited product availability
Costcutter,59369.66946226999,0.06885804309559142,67,42533.70215569017,Male,Manchester,Poor customer service
Musgrave,138184.9129184774,0.16503520471600513,57,66035.04468161036,Male,Manchester,Very clean and organized store
Musgrave,172587.84118506906,0.17975518545528735,53,26644.93174544668,Female,Manchester,Long waiting time
Musgrave,96247.61814722038,0.20280662456162948,20,40837.92335069755,Male,Dublin,Very clean and organized store
Musgrave,109683.53955483147,0.17908064344902072,31,26609.60794804614,Male,London,Friendly staff and fast checkout
Musgrave,108870.42579468212,0.140008570692895,41,22370.576258426216,Male,Dublin,Bad shopping experience
Musgrave,132425.70673609874,0.11246481938155756,54,30708.95950947658,Male,Manchester,Bad shopping experience
Musgrave,158316.2974238327,0.2061596255164754,24,47772.466805269454,Male,Manchester,Excellent product selection
Costcutter,42489.830547862264,0.14160438521651947,24,48366.88277464642,Male,Manchester,Great prices and excellent service
Costcutter,49250.49462929756,0.12033561117383422,57,16952.23081081757,Male,Dublin,Bad shopping experience
Costcutter,53411.44348054273,0.12117908170624511,25,43567.714541080015,Female,Birmingham,Very satisfied with quality
Costcutter,42235.27078898999,0.08885787987091524,47,47299.83797305125,Female,Birmingham,Excellent product selection
Musgrave,116522.69344309911,0.16339983735977154,70,14077.306369219661,Male,London,Very satisfied with quality
Musgrave,125635.19089591446,0.19025127979001746,19,54681.214193055035,Male,London,Excellent product selection
Musgrave,162074.73183192147,0.14257833214836718,18,35677.91757005478,Male,London,Excellent product selection
Costcutter,49128.00107850575,0.10062978640880693,56,23341.032575511894,Male,Manchester,Too expensive
Musgrave,101645.93956113941,0.18885420658175545,29,26114.28733594556,Female,London,Poor customer service
Musgrave,155344.92829578152,0.18728581982535009,39,58796.86509301729,Male,Dublin,Friendly staff and fast checkout
Musgrave,104008.04706269977,0.17869950468540285,26,51604.18753532748,Female,Manchester,Poor customer service
Costcutter,30147.917905289123,0.10697381489285254,41,23970.764454525455,Male,Birmingham,Great prices and excellent service
Musgrave,101947.13344659963,0.13170540565061448,54,51818.55190818354,Male,Liverpool,Very satisfied with quality
Musgrave,141111.54912533044,0.16847549370049283,35,20154.45554332879,Female,Liverpool,Excellent product selection
Costcutter,35182.47589959594,0.10939613919991313,59,31324.947299905005,Female,London,Limited product availability
Musgrave,136018.70979934896,0.21249533649216787,31,17336.859135919298,Female,Birmingham,Great prices and excellent service
Costcutter,36459.512821275515,0.12722455495609208,73,63919.69073047113,Male,London,Poor customer service
Costcutter,36844.143022938995,0.14034763314096896,51,52217.85199322173,Female,Liverpool,Long waiting time
Costcutter,56525.45271910256,0.13483580783948487,43,23757.845774308025,Female,Manchester,Excellent product selection
Musgrave,103520.64047898549,0.17687198283153505,58,35928.9676531902,Male,Dublin,Very clean and organized store
Musgrave,137831.36608074378,0.19344714605260513,33,28845.19091835355,Female,Manchester,Long waiting time
Musgrave,155833.70856187827,0.20155084938298493,31,29705.68796022266,Male,London,Too expensive
Costcutter,47346.8251419179,0.08573396413418408,62,28161.335227843436,Male,Manchester,Very clean and organized store
Musgrave,158526.24065244556,0.17596963157516834,53,28453.329944858277,Female,Dublin,Long waiting time
Musgrave,138805.53957475524,0.14489116600794258,38,23372.7977023746,Male,London,Bad shopping experience
Costcutter,64406.85523509233,0.11935200291531606,68,39285.77083989784,Female,Dublin,Poor customer service
Costcutter,26294.977780774054,0.07848242219919219,72,30589.363250606235,Male,Liverpool,Friendly staff and fast checkout
Musgrave,151685.9445574606,0.22369070787884998,50,28453.226361884248,Male,Dublin,Limited product availability
Musgrave,158893.81249758034,0.15776160729573496,39,44433.47501253033,Female,London,Very satisfied with quality
Musgrave,145581.56352615595,0.20326523356920334,43,38775.247120495595,Male,Birmingham,Very clean and organized store
Musgrave,131017.60359752612,0.0982863603247979,30,33484.09324849197,Female,Manchester,Very satisfied with quality
Costcutter,48657.42557919595,0.13021816354416202,75,49496.17616649834,Female,Birmingham,Limited product availability
Costcutter,60896.4734189456,0.13220478980204464,18,51723.693580651816,Male,Manchester,Too expensive
Costcutter,67838.54044306514,0.17825539959733716,65,41672.62363292213,Male,London,Great prices and excellent service
Musgrave,101238.72234167148,0.15901862237521433,61,29258.254963228654,Female,Dublin,Limited product availability
Costcutter,38503.342224152526,0.14396105417303423,50,31103.416006336334,Male,London,Very satisfied with quality
Musgrave,154890.22170753137,0.18400334498932322,69,30137.535583039054,Male,Liverpool,Very satisfied with quality
Musgrave,123704.3940923403,0.09404874578886084,48,28338.62649255729,Male,Liverpool,Very satisfied with quality
Costcutter,40408.76492181892,0.11173075720954814,75,37570.437498867446,Female,Dublin,Long waiting time
Costcutter,48037.18712137239,0.10844953722407798,32,27492.93738999292,Male,Birmingham,Very clean and organized store
Musgrave,150514.03326044753,0.213975516807631,28,38618.38401765472,Male,Dublin,Bad shopping experience
Musgrave,128361.86483594915,0.1227528101387409,70,49063.45311917343,Male,Dublin,Bad shopping experience
Costcutter,50615.451956292716,0.1274837456218005,37,42343.80089161381,Female,London,Poor customer service
Musgrave,142241.88064286223,0.195848052551691,53,42191.1101385295,Female,Dublin,Very clean and organized store
Musgrave,185603.5256506695,0.21093226302366316,71,39365.54118570797,Male,London,Too expensive
Costcutter,49947.68319141526,0.1475220823249085,65,24466.119118053997,Male,Birmingham,Friendly staff and fast checkout
Costcutter,37770.67214196367,0.10587102581807974,26,45949.16477935259,Male,Liverpool,Excellent product selection
Costcutter,43168.876556847565,0.11452873135220958,72,20779.312661150754,Male,Birmingham,Excellent product selection
Musgrave,105167.37209335693,0.1617053225447743,58,32225.369451129256,Male,Manchester,Very clean and organized store
Musgrave,152397.5389148768,0.10666984034777581,49,26990.43498080118,Male,Liverpool,Too expensive
Costcutter,47028.41566012548,0.15290579663548515,36,35809.015716256865,Male,London,Excellent product selection
Musgrave,118727.81908303249,0.1530532567000807,20,35811.58577371545,Female,Dublin,Friendly staff and fast checkout
Costcutter,55323.87298370697,0.1535920753565762,54,31832.69524453493,Female,London,Long waiting time
Costcutter,54952.991800374286,0.09784529240084562,62,38933.882997711575,Female,London,Friendly staff and fast checkout
Costcutter,49557.33010576849,0.14593744316852472,53,33225.40470165871,Female,Birmingham,Excellent product selection
Costcutter,68573.79199192133,0.07182622059898132,47,51190.80131909008,Male,Birmingham,Limited product availability
Musgrave,152296.912966927,0.10937820477620859,55,50548.59528717292,Female,Manchester,Very satisfied with quality
Costcutter,75298.54680966161,0.11444381922168799,44,36638.94474399127,Female,Birmingham,Limited product availability
Musgrave,136100.89451804108,0.19456226933084414,69,26239.201814896576,Female,London,Great prices and excellent service
Musgrave,88267.92739731497,0.2156473688421798,71,51140.7652159906,Female,Birmingham,Friendly staff and fast checkout
Musgrave,92098.78974940676,0.22242500286913608,41,30266.662928793783,Male,Birmingham,Too expensive
Musgrave,157263.66353596596,0.224333710715301,50,37319.17304206413,Male,Birmingham,Long waiting time
Musgrave,102636.46474732866,0.16230773642897814,39,42855.07287004826,Female,Manchester,Long waiting time
Costcutter,37793.372308229875,0.0814297063031302,34,50607.616598469256,Male,Liverpool,Very satisfied with quality
Costcutter,54302.10455503739,0.14638709809300726,74,20422.14935531615,Female,Manchester,Excellent product selection
Musgrave,130633.98733410961,0.21168879280193406,68,39399.43046949193,Female,London,Excellent product selection
Musgrave,182197.31926608368,0.13995202708963228,33,25772.848174747272,Male,Dublin,Limited product availability
Costcutter,41707.93784583944,0.13561660911191234,72,20701.77575480259,Male,London,Bad shopping experience
Costcutter,46481.05947720998,0.07162832101034403,32,6033.259154132239,Male,London,Great prices and excellent service
Costcutter,28806.618651675784,0.10544088247226943,24,28311.854393928086,Male,Dublin,Limited product availability
Musgrave,144405.40615655863,0.1761065239828256,48,20095.11313895193,Female,Dublin,Limited product availability
Costcutter,61416.07757980152,0.1653248884202554,64,1695.3693264699564,Female,Dublin,Limited product availability
Musgrave,190144.07867468745,0.20987766709524597,46,14487.90745688607,Male,Liverpool,Very clean and organized store
Musgrave,107178.82263467461,0.17118986902112726,26,34409.63302335416,Female,Liverpool,Bad shopping experience
Costcutter,55715.1801737935,0.0768960261714695,61,38834.722791391025,Male,London,Great prices and excellent service
Musgrave,73047.92463621241,0.14508086280214716,52,40308.07745504442,Female,Birmingham,Great prices and excellent service
Costcutter,64478.831834708835,0.13018550392907183,50,9748.652713786416,Female,Liverpool,Limited product availability
Musgrave,95543.08987355218,0.24346570535484785,27,37635.70032889095,Female,London,Bad shopping experience
Musgrave,115681.20077064127,0.15234852720005648,71,20802.500170982978,Male,Manchester,Long waiting time
Costcutter,55135.79208945469,0.08015555252774262,27,32553.670759000117,Male,Manchester,Very clean and organized store
Musgrave,123625.26004531642,0.20997605152909415,41,28297.438563316224,Male,London,Very clean and organized store
Costcutter,42282.67612252253,0.10087568826052551,54,19091.785052065647,Male,Birmingham,Limited product availability
Costcutter,11779.726324695754,0.12628285965436925,28,39755.30123330959,Male,Manchester,Long waiting time
Musgrave,125846.67088617673,0.13754879330757586,60,43790.60358941857,Female,Manchester,Friendly staff and fast checkout
